"Image","Title","Sales Rank: Current","Reviews: Rating","Buy Box: Current","Buy Box: Stock","Amazon: Current","Amazon: Stock","New: Current","List Price: Current","Categories: Tree","Website Display Group: Name","ASIN","Product Codes: EAN","Brand","Author"
"https://m.media-amazon.com/images/I/71ohoFWDWYL.jpg;https://m.media-amazon.com/images/I/71DEpMb7FsL.jpg;https://m.media-amazon.com/images/I/81DRVGXgPKL.jpg;https://m.media-amazon.com/images/I/71fzsnVd+UL.jpg;https://m.media-amazon.com/images/I/718QPOiL+1L.jpg;https://m.media-amazon.com/images/I/71F39LkW-eL.jpg;https://m.media-amazon.com/images/I/71ld2RfXmvL.jpg;https://m.media-amazon.com/images/I/71nRkQ1P7ML.jpg;https://m.media-amazon.com/images/I/61wKUgndKiL.jpg","Razer DeathAdder V3 Pro - Leichte kabellose Ergonomische Esports-Maus (63g Leichtes Design, Focus Pro 30K Optischer Sensor, Mausschalter Gen-3, HyperSpeed Wireless) Schwarz","94","4","94.90","4","94.90","4","94.90","159.99","Games › Plattformen › PC › Zubehör › Gaming-Mäuse","Computer & Zubehör","B09ZLV2531","8886419334057","Razer",""
"https://m.media-amazon.com/images/I/71j6PDIwegL.jpg;https://m.media-amazon.com/images/I/810SNpDq3tL.jpg;https://m.media-amazon.com/images/I/81zd-WshlyL.jpg;https://m.media-amazon.com/images/I/71DaB+LYu4L.jpg;https://m.media-amazon.com/images/I/71J5hVy4HrL.jpg;https://m.media-amazon.com/images/I/61f9HUNejDL.jpg;https://m.media-amazon.com/images/I/71ZmjcJYGYL.jpg;https://m.media-amazon.com/images/I/61RCPv5Aw8L.jpg;https://m.media-amazon.com/images/I/71w+Ie80PHL.jpg","Razer DeathAdder V4 Pro - Ultraleichte kabellose ergonomische E-Sport Maus - 56g leicht - 2,4 GHZ Hyperspeed - Focus Pro 45K Optical Sensor - bis zu 8K Hz Polling - Mouse Switches Gen-4 | Schwarz","94","4","151.37","5","","","151.37","179.99","Computer & Zubehör › Mäuse, Tastaturen & Eingabegeräte › Mäuse","Computer & Zubehör","B0F2TFMWBZ","8886419334743","Razer",""
"https://m.media-amazon.com/images/I/61puImkKkfL.jpg;https://m.media-amazon.com/images/I/810SNpDq3tL.jpg;https://m.media-amazon.com/images/I/81zd-WshlyL.jpg;https://m.media-amazon.com/images/I/71xUWCsXKfL.jpg;https://m.media-amazon.com/images/I/71L2ufzqQ+L.jpg;https://m.media-amazon.com/images/I/61TdkYxK+YL.jpg;https://m.media-amazon.com/images/I/71ZmjcJYGYL.jpg;https://m.media-amazon.com/images/I/61iJOpmkRhL.jpg;https://m.media-amazon.com/images/I/717UAp55ZrL.jpg","Razer DeathAdder V4 Pro - Ultraleichte kabellose ergonomische E-Sport Maus - 57g leicht - 2,4 GHZ Hyperspeed - Focus Pro 45K Optical Sensor - bis zu 8K Hz Polling - Mouse Switches Gen-4 | Weiß","94","4","149.87","4","149.87","4","149.87","179.99","Computer & Zubehör › Mäuse, Tastaturen & Eingabegeräte › Mäuse","Computer & Zubehör","B0F2TGLH84","8886419334903","Razer",""
"https://m.media-amazon.com/images/I/61P+sPNpFFL.jpg;https://m.media-amazon.com/images/I/71DEpMb7FsL.jpg;https://m.media-amazon.com/images/I/81DRVGXgPKL.jpg;https://m.media-amazon.com/images/I/71CV4kx74EL.jpg;https://m.media-amazon.com/images/I/71KePycavDL.jpg;https://m.media-amazon.com/images/I/71+nFmR6yJL.jpg;https://m.media-amazon.com/images/I/718gdT-dW8L.jpg;https://m.media-amazon.com/images/I/71qnO8iKVCL.jpg;https://m.media-amazon.com/images/I/61Bcs35KEGL.jpg","Razer DeathAdder V3 Pro - Leichte kabellose Ergonomische Esports-Maus (64g Leichtes Design, Focus Pro 30K Optischer Sensor, Mausschalter Gen-3, HyperSpeed Wireless) Weiß","94","4","96.02","4","96.02","4","96.00","159.99","Games › Plattformen › PC › Zubehör › Gaming-Mäuse","Computer & Zubehör","B09ZLWH31W","8886419334163","Razer",""
"https://m.media-amazon.com/images/I/61YULkQowXL.jpg;https://m.media-amazon.com/images/I/61rxIa+HljL.jpg;https://m.media-amazon.com/images/I/61NUPk7-UwL.jpg;https://m.media-amazon.com/images/I/81S5WzdlngL.jpg;https://m.media-amazon.com/images/I/617HHuN0J5L.jpg;https://m.media-amazon.com/images/I/71NE1Y3l59L.jpg;https://m.media-amazon.com/images/I/51FSmJWR76L.jpg;https://m.media-amazon.com/images/I/61D8Vx9kckL.jpg;https://m.media-amazon.com/images/I/61fdv65WGbL.jpg","Razer Naga V2 HyperSpeed - Ergonomische Kabellose MMO Gaming Maus (19 Programmierbaren Tasten, Wireless 2,4 GHz, Bluetooth, Bis zu 250 Stunden, Focus Pro 30K Optischer Sensor) Schwarz","115","4.2","76.79","4","76.79","4","76.79","109.99","Games › Plattformen › PC › Zubehör › Gaming-Mäuse","Computer & Zubehör","B0BD5L1ZJQ","8886419334002","Razer",""
"https://m.media-amazon.com/images/I/71RBJjzbsRL.jpg;https://m.media-amazon.com/images/I/51AnANF4gML.jpg;https://m.media-amazon.com/images/I/71XSEGAxHYL.jpg;https://m.media-amazon.com/images/I/81jBJVsVd5L.jpg;https://m.media-amazon.com/images/I/81oYAY27GjL.jpg;https://m.media-amazon.com/images/I/61EQxwTKj1L.jpg;https://m.media-amazon.com/images/I/61lh5deZaYL.jpg;https://m.media-amazon.com/images/I/61qAZR7fliL.jpg;https://m.media-amazon.com/images/I/61W7XVrffNL.jpg","Razer Naga V2 Pro - Kabellose MMO-Gaming-Maus (HyperScroll Pro Rad, Anpassungsfähigkeit und Kontrolle, HyperSpeed Wireless, Focus Pro 30K Optischer Sensor, Optische Mouse Switches Gen-3) Schwarz","115","4.1","147.99","4","147.99","4","147.99","199.99","Games › Plattformen › PC › Zubehör › Gaming-Mäuse","Computer & Zubehör","B0BD5GYJJ4","8886419333890","Razer",""
"https://m.media-amazon.com/images/I/61x63INkDgL.jpg;https://m.media-amazon.com/images/I/61IbPkCd9mL.jpg;https://m.media-amazon.com/images/I/71Lf3m7WBeL.jpg;https://m.media-amazon.com/images/I/319VhyEtS9L.jpg;https://m.media-amazon.com/images/I/71FRc3dyr3L.jpg;https://m.media-amazon.com/images/I/61hkDq8yrAL.jpg;https://m.media-amazon.com/images/I/61hBKfLUaPL.jpg;https://m.media-amazon.com/images/I/71p0liU-eeL.jpg;https://m.media-amazon.com/images/I/71nHoLoPfkL.jpg","Govee RGBIC LED Stehlampe Wohnzimmer, WiFi Stehlampe Dimmbar, Arbeiten Sie mit Alexa und Matter, 16 Millionen Farben, 85 Szenenmodi, Musikmodi, DIY-Modus Standleuchte für Schlafzimmer Gaming, Schwarz","138","4.6","89.49","5","","","83.89","89.99","Beleuchtung › Innenbeleuchtung › Tisch- & Stehleuchten › Standleuchten & Deckenfluter","Beleuchtung","B09TZZXSK2","","Govee",""
"https://m.media-amazon.com/images/I/61Bd16qpSLL.jpg;https://m.media-amazon.com/images/I/61IbPkCd9mL.jpg;https://m.media-amazon.com/images/I/61gAacPXN0L.jpg;https://m.media-amazon.com/images/I/71F8ESthc0L.jpg;https://m.media-amazon.com/images/I/61Rro2SXWWL.jpg;https://m.media-amazon.com/images/I/71p0liU-eeL.jpg;https://m.media-amazon.com/images/I/71-sHophyfL.jpg;https://m.media-amazon.com/images/I/51-tn+Vt0+L.jpg","Govee RGBICW LED Stehlampe Wohnzimmer 2pack, WiFi Stehlampe Dimmbar, Arbeiten mit Alexa und Matter, 16 Millionen Farben, 85 Szenenmodi, Musikmodi, DIY-Modus Standleuchte für Schlafzimmer, Schwarz","138","4.6","169.99","5","","","169.99","169.99","Beleuchtung › Innenbeleuchtung › Tisch- & Stehleuchten › Standleuchten & Deckenfluter","Beleuchtung","B0DK2V4PVC","0810172720015","Govee",""
"https://m.media-amazon.com/images/I/61CWTaNyTDL.jpg;https://m.media-amazon.com/images/I/71czz0SNntL.jpg;https://m.media-amazon.com/images/I/61bgUDFuAdL.jpg;https://m.media-amazon.com/images/I/71eb+hFverL.jpg;https://m.media-amazon.com/images/I/71Z946OROFL.jpg;https://m.media-amazon.com/images/I/71K5s7zqD9L.jpg;https://m.media-amazon.com/images/I/711ApcGs7ML.jpg;https://m.media-amazon.com/images/I/71Y6rju09pL.jpg;https://m.media-amazon.com/images/I/51ubS5OJEDL.jpg","Govee RGBIC LED Stehlampe Wohnzimmer, 1000lm Stehleuchte Dimmbar, Arbeiten mit Matter & Alexa, 85 Szenenmodi, 16 Millionen Farben, DIY & Musikmodi, 136cm Ecklampe für Schlafzimmer Deko, Silber","138","4.6","89.99","5","","","89.99","89.99","Beleuchtung › Innenbeleuchtung › Tisch- & Stehleuchten › Standleuchten & Deckenfluter","Beleuchtung","B0BQ23PSFK","","Govee",""
"https://m.media-amazon.com/images/I/61Xvrex3ExL.jpg;https://m.media-amazon.com/images/I/714YhUsFahL.jpg;https://m.media-amazon.com/images/I/616L2czd-vL.jpg;https://m.media-amazon.com/images/I/71QEX8A5EqL.jpg;https://m.media-amazon.com/images/I/61s9GxK9m6L.jpg;https://m.media-amazon.com/images/I/713bT66HhVL.jpg;https://m.media-amazon.com/images/I/71GNz9fe9aL.jpg;https://m.media-amazon.com/images/I/71slajlYQNL.jpg;https://m.media-amazon.com/images/I/61EawTw9+ZL.jpg","Govee RGBIC LED Stehlampe Wohnzimmer, 1000lm Stehleuchte Dimmbar, Arbeiten mit Matter & Alexa, 85 Szenenmodi, 16 Millionen Farben, DIY & Musikmodi, 136cm Ecklampe für Schlafzimmer Deko, Gold","138","4.6","89.99","5","","","89.99","89.99","Beleuchtung › Innenbeleuchtung › Tisch- & Stehleuchten › Standleuchten & Deckenfluter","Beleuchtung","B0F4QVMBKJ","0810172720596","Govee",""
